Plot,Subplot,Date,Exposure,Openness
CTE,A2-s1,6NOV2017,EV-4,0.4268922236333094
CTE,A2-s1,6NOV2017,EV0,0.6968752154141262
CTE,A2-s2,6NOV2017,EV-2,0.6481442517034937
CTE,A2-s2,6NOV2017,EV-4,0.6151355174436982
CTE,A2-s2,6NOV2017,EV0,0.7657821168340634
CTE,A2-s3,6NOV2017,EV-2,0.4752433154182249
CTE,A2-s3,6NOV2017,EV-4,0.42049364003377665
CTE,A2-s3,6NOV2017,EV0,0.6636075293088051
CTE,A2-s4,6NOV2017,EV-2,0.6107953428120405
CTE,A2-s4,6NOV2017,EV-4,0.5675171193690787
CTE,A2-s4,6NOV2017,EV0,0.7484961809828674
CTE,A2-s5,6NOV2017,EV-2,0.4429112343302921
CTE,A2-s5,6NOV2017,EV-4,0.3842375622413371
CTE,A2-s5,6NOV2017,EV0,0.6292142295583306
CTE,A3-1,8NOV2017,EV-2,0.5211702492153604
CTE,A3-1,8NOV2017,EV-4,0.44152658363530317
CTE,A3-1,8NOV2017,EV0,0.7679209725140651
CTE,A3-13,8NOV2017,EV-2,0.3921644499565958
CTE,A3-13,8NOV2017,EV-4,0.33701013238561334
CTE,A3-13,8NOV2017,EV0,0.5884049199244168
CTE,A3-16,8NOV2017,EV-2,0.4982441284153276
CTE,A3-16,8NOV2017,EV-4,0.4315557219847226
CTE,A3-16,8NOV2017,EV0,0.6902194558771896
CTE,A3-4,8NOV2017,EV-2,0.5366253809281246
CTE,A3-4,8NOV2017,EV-4,0.44133176769426574
CTE,A3-4,8NOV2017,EV0,0.7422355178415574
CTE,A3-m,8NOV2017,EV-2,0.5487579954776589
CTE,A3-m,8NOV2017,EV-4,0.4589931748014605
CTE,A3-m,8NOV2017,EV0,0.858159999887143
CTE,A3-s1,8NOV2017,EV-2,0.540896665272744
CTE,A3-s1,8NOV2017,EV-4,0.4681700713703507
CTE,A3-s1,8NOV2017,EV0,0.748908703680575
CTE,A3-s2,8NOV2017,EV-2,0.4413851082062841
CTE,A3-s2,8NOV2017,EV-4,0.36853619334174725
CTE,A3-s2,8NOV2017,EV0,0.5915438209935938
CTE,A3-s3,8NOV2017,EV-2,0.41206970817783134
CTE,A3-s3,8NOV2017,EV-4,0.35547847058582993
CTE,A3-s3,8NOV2017,EV0,0.7016543296309494
CTE,A3-s4,8NOV2017,EV-2,0.4429298291761101
CTE,A3-s4,8NOV2017,EV-4,0.3554826679702844
CTE,A3-s4,8NOV2017,EV0,0.6667167920258155
CTE,A3-s5,8NOV2017,EV-2,0.4063488562199292
CTE,A3-s5,8NOV2017,EV-4,0.3472300741995901
CTE,A3-s5,8NOV2017,EV0,0.748296983922329
CTE,A4-1,13NOV2017,EV-2,0.5662652327214066
CTE,A4-1,13NOV2017,EV-4,0.490229311375992
CTE,A4-1,13NOV2017,EV0,0.7158173964842653
CTE,A4-13,13NOV2017,EV-2,0.7188407700302961
CTE,A4-13,13NOV2017,EV-4,0.6849242319165783
CTE,A4-13,13NOV2017,EV0,0.8177743214449413
CTE,A4-16,13NOV2017,EV-2,0.6589630156594962
CTE,A4-16,13NOV2017,EV-4,0.6122241075747086
CTE,A4-16,13NOV2017,EV0,0.7912280861411378
CTE,A4-4,13NOV2017,EV-2,0.507918865726404
CTE,A4-4,13NOV2017,EV-4,0.46089239295542317
CTE,A4-4,13NOV2017,EV0,0.6083309771355163
CTE,A4-m,13NOB2017,EV0,0.6985120857795724
CTE,A4-m,13NOV2017,EV-2,0.516466909950677
CTE,A4-m,13NOV2017,EV-4,0.4426066902682851
CTE,A4-s1,13NOV2017,EV-2,0.5808988076221286
CTE,A4-s1,13NOV2017,EV-4,0.5185739299209884
CTE,A4-s1,13NOV2017,EV0,0.7170532476751005
CTE,A4-s2,13NOV2017,EV-2,0.3869566118496248
CTE,A4-s2,13NOV2017,EV-4,0.31559121516132876
CTE,A4-s2,13NOV2017,EV0,0.5009669357172029
CTE,A4-s3,13NOV2017,EV-2,0.5854620166661604
CTE,A4-s3,13NOV2017,EV-4,0.5270684534403886
CTE,A4-s3,13NOV2017,EV0,0.7678207473591321
CTE,A4-s4,13NOV2017,EV-2,0.5429640447866302
CTE,A4-s4,13NOV2017,EV-4,0.4920696712774838
CTE,A4-s4,13NOV2017,EV0,0.6790598635652394
CTE,A4-s5,13NOV2017,EV-2,0.6283591611586014
CTE,A4-s5,13NOV2017,EV-4,0.584906993029069
CTE,A4-s5,13NOV2017,EV0,0.7436954400914061
CTE,B1-1,24OCT2017,EV-2,0.6807989232660647
CTE,B1-1,24OCT2017,EV-4,0.6161150010098634
CTE,B1-1,24OCT2017,EV0,0.8287933875633289
CTE,B1-13,24OCT2017,EV-2,0.47247707359216556
CTE,B1-13,24OCT2017,EV-4,0.4108064336800531
CTE,B1-13,24OCT2017,EV0,0.6546388125270018
CTE,B1-16,24OCT2017,EV-2,0.6320112033034486
CTE,B1-16,24OCT2017,EV-4,0.5647893140611309
CTE,B1-16,24OCT2017,EV0,0.8023320136024688
CTE,B1-4,24OCT2017,EV-2,0.4817283807594277
CTE,B1-4,24OCT2017,EV-4,0.383136925318595
CTE,B1-4,24OCT2017,EV0,0.6428146592507598
CTE,B1-m,28NOV2017,EV-2,0.43495219286360465
CTE,B1-m,28NOV2017,EV-4,0.37684198908734046
CTE,B1-m,28NOV2017,EV0,0.5556591687207553
CTE,B1-s1,28NOV2017,EV-2,0.3087475953241136
CTE,B1-s1,28NOV2017,EV-4,0.24309229887782863
CTE,B1-s1,28NOV2017,EV0,0.4351521765111266
CTE,B1-s2,24OCT2017,EV-2,0.6243615476090628
CTE,B1-s2,24OCT2017,EV-4,0.5593383017136122
CTE,B1-s2,24OCT2017,EV0,0.7670556682902239
CTE,B1-s3,24OCT2017,EV-2,0.42845731521429226
CTE,B1-s3,24OCT2017,EV-4,0.3418770062556563
CTE,B1-s3,24OCT2017,EV0,0.5849521673535105
CTE,B1-s4,24OCT2017,EV-2,0.6574540110096898
CTE,B1-s4,24OCT2017,EV-4,0.5800088520073268
CTE,B1-s4,24OCT2017,EV0,0.8026010616762395
CTE,B1-s5,24OCT2017,EV-2,0.673326296237168
CTE,B1-s5,24OCT2017,EV-4,0.6240290717386936
CTE,B1-s5,24OCT2017,EV0,0.7889611367359971
CTE,B2-1,25OCT2017,EV-2,0.6196099539701001
CTE,B2-1,25OCT2017,EV-4,0.5761301277849965
CTE,B2-1,25OCT2017,EV0,0.7349511849096477
CTE,B2-13,25OCT2017,EV-2,0.36630490736391236
CTE,B2-13,25OCT2017,EV-4,0.31323069202625553
CTE,B2-13,25OCT2017,EV0,0.5195814075325971
CTE,B2-16,25OCT2017,EV-2,0.5595653344219627
CTE,B2-16,25OCT2017,EV-4,0.46199463035620414
CTE,B2-16,25OCT2017,EV0,0.7271766198172878
CTE,B2-4,25OCT2017,EV-2,0.3944011222450217
CTE,B2-4,25OCT2017,EV-4,0.30303184670146655
CTE,B2-4,25OCT2017,EV0,0.6134208217403426
CTE,B2-S1,25OCT2017,EV-2,0.40520044897587215
CTE,B2-S1,25OCT2017,EV-4,0.6021566046091362
CTE,B2-S1,25OCT2017,EV0,0.46125392443295365
CTE,B2-S2,14NOV2017,EV-2,0.5802873826936547
CTE,B2-S2,14NOV2017,EV-4,0.5371572412331302
CTE,B2-S2,14NOV2017,EV0,0.7092311464164545
CTE,B2-S3,14NOV2017,EV-2,0.3958882368939197
CTE,B2-S3,14NOV2017,EV-4,0.3483348942305615
CTE,B2-S3,14NOV2017,EV0,0.5088102696651704
CTE,B2-S4,25OCT2017,EV-2,0.5726127935666758
CTE,B2-S4,25OCT2017,EV-4,0.6935957001119492
CTE,B2-S4,25OCT2017,EV0,0.6105517392517459
CTE,B2-S5,25OCT2017,EV-2,0.2209076028212122
CTE,B2-S5,25OCT2017,EV-4,0.37622768219789154
CTE,B2-S5,25OCT2017,EV0,0.2631969847821159
CTE,B2-m,28NOV2017,EV-2,0.45874331848851024
CTE,B2-m,28NOV2017,EV-4,0.42312774557582755
CTE,B2-m,28NOV2017,EV0,0.5394063180843043
CTE,B3-1,26OC2017,EV-2,0.4231863728159434
CTE,B3-1,26OC2017,EV-4,0.2636361857355876
CTE,B3-1,26OC2017,EV0,0.21338195520152983
CTE,B3-13,26OC2017,EV-2,0.7429597210885257
CTE,B3-13,26OC2017,EV-4,0.5339810063607907
CTE,B3-13,26OC2017,EV0,0.39862720542116137
CTE,B3-16,26OC2017,EV-2,0.5164430574660193
CTE,B3-16,26OC2017,EV0,0.8227776545288695
CTE,B3-16,26OCT2017,EV-4,0.39589643967481125
CTE,B3-3,26OC2017,EV-2,0.7765611617542896
CTE,B3-3,26OC2017,EV-4,0.48792901818240497
CTE,B3-3,26OC2017,EV0,0.3593251227439731
CTE,B3-S1,26OC2017,EV-2,0.5539572788316176
CTE,B3-S1,26OC2017,EV-4,0.49856930112254205
CTE,B3-S1,26OC2017,EV0,0.7018732907718102
CTE,B3-S2,26OC2017,EV-2,0.49944980010419643
CTE,B3-S2,26OC2017,EV-4,0.4053579609764477
CTE,B3-S2,26OC2017,EV0,0.6692164713956322
CTE,B3-S3,26OC2017,EV-2,0.37182521829958953
CTE,B3-S3,26OC2017,EV-4,0.2990126861917808
CTE,B3-S3,26OC2017,EV0,0.543810191396941
CTE,B3-S4,26OC2017,EV-2,0.23393659977668257
CTE,B3-S4,26OC2017,EV-4,0.18233156278534549
CTE,B3-S4,26OC2017,EV0,0.3597111828563474
CTE,B3-S5,26OC2017,EV-2,0.48424837271554294
CTE,B3-S5,26OC2017,EV-4,0.3854352934900649
CTE,B3-S5,26OC2017,EV0,0.6671570593130751
CTE,B3-m,8DEC2017,EV-2,0.4229658314573878
CTE,B3-m,8DEC2017,EV-4,0.37467562773138624
CTE,B3-m,8DEC2017,EV0,0.5172558538851137
CTE,B4-1,27OCT2017,EV-2,0.3887836170660573
CTE,B4-1,27OCT2017,EV-4,0.33713737675626637
CTE,B4-1,27OCT2017,EV0,0.5531818905543049
CTE,B4-13,27OCT2017,EV-2,0.6650600086330437
CTE,B4-13,27OCT2017,EV-4,0.6113532209927224
CTE,B4-13,27OCT2017,EV0,0.7981682052526891
CTE,B4-16,27OCT2017,EV-2,0.24932098007765996
CTE,B4-16,27OCT2017,EV-4,0.18276076022456478
CTE,B4-16,27OCT2017,EV0,0.44937553662233787
CTE,B4-4,270CT2017,EV-2,0.30798553699181674
CTE,B4-4,27OCT2017,EV-4,0.233643287927081
CTE,B4-4,27OCT2017,EV0,0.5515972043576067
CTE,B4-M,27OCT2017,EV-2,0.2470176045969249
CTE,B4-M,27OCT2017,EV-4,0.17226411186783885
CTE,B4-M,27OCT2017,EV0,0.3785611331464965
CTE,B4-S1,27OCT2017,EV-2,0.4436788738701054
CTE,B4-S1,27OCT2017,EV-4,0.4044067532035453
CTE,B4-S1,27OCT2017,EV0,0.5477878800052566
CTE,B4-S2,27OCT2017,EV-2,0.3550405268782893
CTE,B4-S2,27OCT2017,EV-4,0.2688857781777251
CTE,B4-S2,27OCT2017,EV0,0.543735345120452
CTE,B4-S3,27OCT2017,EV-2,0.2804037729473454
CTE,B4-S3,27OCT2017,EV-4,0.2065733534496495
CTE,B4-S3,27OCT2017,EV0,0.4614216849805798
CTE,B4-S4,27OCT2017,EV-2,0.24925305036002
CTE,B4-S4,27OCT2017,EV-4,0.1668678628047003
CTE,B4-S4,27OCT2017,EV0,0.4458282805145567
CTE,B4-S5,27OCT2017,EV-2,0.4167459885188739
CTE,B4-S5,27OCT2017,EV-4,0.3474739560991741
CTE,B4-S5,27OCT2017,EV0,0.5399135537132205
CTE,C1-1,30OCT2017,EV-2,0.5640667423598551
CTE,C1-1,30OCT2017,EV-4,0.5121888256280365
CTE,C1-1,30OCT2017,EV0,0.7202896252624811
CTE,C1-13,30OCT2017,EV-2,0.5431212922790374
CTE,C1-13,30OCT2017,EV-4,0.48708888148890017
CTE,C1-13,30OCT2017,EV0,0.736434203393107
CTE,C1-16,30OCT2017,EV-2,0.5604379460447977
CTE,C1-16,30OCT2017,EV-4,0.4913720424871562
CTE,C1-16,30OCT2017,EV0,0.7149430320113449
CTE,C1-4,30OCT2017,EV-2,0.40369971429263973
CTE,C1-4,30OCT2017,EV-4,0.29957691870823266
CTE,C1-4,30OCT2017,EV0,0.6206594516645307
CTE,C1-m,30OCT2017,EV-2,0.5274007263706955
CTE,C1-m,30OCT2017,EV-4,0.43365074025809364
CTE,C1-m,30OCT2017,EV0,0.7050368859535447
CTE,C1-s1,30OCT2017,EV-2,0.6699939311423815
CTE,C1-s1,30OCT2017,EV-4,0.600899281440455
CTE,C1-s1,30OCT2017,EV0,0.8245115379363882
CTE,C1-s2,30OCT2017,EV-2,0.4802338089433565
CTE,C1-s2,30OCT2017,EV-4,0.36008234054773774
CTE,C1-s2,30OCT2017,EV0,0.7629080534727587
CTE,C1-s3,30OCT2017,EV-2,0.6560291253016113
CTE,C1-s3,30OCT2017,EV-4,0.5588168057608671
CTE,C1-s3,30OCT2017,EV0,0.8359240503007935
CTE,C1-s4,30OCT2017,EV-2,0.5041660019528669
CTE,C1-s4,30OCT2017,EV-4,0.40712658403878654
CTE,C1-s4,30OCT2017,EV0,0.7348323814838814
CTE,C1-s5,30OCT2017,EV-2,0.5494429923988317
CTE,C1-s5,30OCT2017,EV-4,0.48157607756150467
CTE,C1-s5,30OCT2017,EV0,0.7357402490337467
CTE,C2-1,1NOV2017,EV-2,0.38229242977392947
CTE,C2-1,1NOV2017,EV-4,0.3133151673550275
CTE,C2-1,1NOV2017,EV0,0.5974179772660775
CTE,C2-13,31OCT2017,EV-2,0.746619007718982
CTE,C2-13,31OCT2017,EV-4,0.7180834688470804
CTE,C2-13,31OCT2017,EV0,0.8290429263189598
CTE,C2-16,31OCT2017,EV-2,0.5222883453810907
CTE,C2-16,31OCT2017,EV-4,0.40639024824194636
CTE,C2-16,31OCT2017,EV0,0.7810446526547883
CTE,C2-4,31OCT2017,EV-2,0.43553722156565555
CTE,C2-4,31OCT2017,EV-4,0.36861978589579775
CTE,C2-4,31OCT2017,EV0,0.6148781481504533
CTE,C2-m,1NOV2017,EV-2,0.3288564779853188
CTE,C2-m,1NOV2017,EV-4,0.2782644061238275
CTE,C2-m,1NOV2017,EV0,0.48128935779564513
CTE,C2-s1,31OCT2017,EV-2,0.541664964523259
CTE,C2-s1,31OCT2017,EV-4,0.4537829050936053
CTE,C2-s1,31OCT2017,EV0,0.7661373574362855
CTE,C2-s2,31OCT2017,EV-2,0.5275269835280069
CTE,C2-s2,31OCT2017,EV-4,0.4684807883472787
CTE,C2-s2,31OCT2017,EV0,0.7239373250215231
CTE,C2-s3,31OCT2017,EV-2,0.4592480606303642
CTE,C2-s3,31OCT2017,EV-4,0.3902535865933156
CTE,C2-s3,31OCT2017,EV0,0.6967003383644372
CTE,C2-s4,31OCT2017,EV-2,0.6840264837095507
CTE,C2-s4,31OCT2017,EV-4,0.638892016612135
CTE,C2-s4,31OCT2017,EV0,0.7699553775190267
CTE,C2-s5,31OCT2017,EV-2,0.461042800055554
CTE,C2-s5,31OCT2017,EV-4,0.4077448204372428
CTE,C2-s5,31OCT2017,EV0,0.6232075138127263
CTE,C3-1,2NOV2017,EV-2,0.691304536542279
CTE,C3-1,2NOV2017,EV-4,0.6224540829860519
CTE,C3-1,2NOV2017,EV0,0.860208931993304
CTE,C3-13,2NOV2017,EV-2,0.6740802560478025
CTE,C3-13,2NOV2017,EV-4,0.6236445364219027
CTE,C3-13,2NOV2017,EV0,0.7943802732062408
CTE,C3-16,2NOV2017,EV-2,0.41893972874392404
CTE,C3-16,2NOV2017,EV-4,0.34169603641091884
CTE,C3-16,2NOV2017,EV0,0.6066567508975225
CTE,C3-4,2NOV2017,EV-2,0.5854472482109243
CTE,C3-4,2NOV2017,EV-4,0.5488134520737744
CTE,C3-4,2NOV2017,EV0,0.7296888631631242
CTE,C3-m,2NOV2017,EV-2,0.4626959042706001
CTE,C3-m,2NOV2017,EV-4,0.3842707871606461
CTE,C3-m,2NOV2017,EV0,0.655919475185702
CTE,C3-s1,2NOV2017,EV-2,0.45830640443811066
CTE,C3-s1,2NOV2017,EV-4,0.3681827212545024
CTE,C3-s1,2NOV2017,EV0,0.6588311108130407
CTE,C3-s2,2NOV2017,EV-2,0.47703233384292576
CTE,C3-s2,2NOV2017,EV-4,0.41337043071644036
CTE,C3-s2,2NOV2017,EV0,0.6375303251731408
CTE,C3-s3,2NOV2017,EV-2,0.4640199314267394
CTE,C3-s3,2NOV2017,EV-4,0.34612541415838716
CTE,C3-s3,2NOV2017,EV0,0.6965428509154447
CTE,C3-s4,2NOV2017,EV-2,0.5898428244280349
CTE,C3-s4,2NOV2017,EV-4,0.5366487334719439
CTE,C3-s4,2NOV2017,EV0,0.7235388501904992
CTE,C3-s5,2NOV2017,EV-2,0.33630207341255763
CTE,C3-s5,2NOV2017,EV-4,0.2853190927253409
CTE,C3-s5,2NOV2017,EV0,0.48146523287154286
CTE,C4-1,1NOV2017,EV-2,0.7141111897116694
CTE,C4-1,1NOV2017,EV-4,0.666223829551712
CTE,C4-1,1NOV2017,EV0,0.8610637707792923
CTE,C4-13,1NOV2017,EV-2,0.6962113761568955
CTE,C4-13,1NOV2017,EV-4,0.6036139453083038
CTE,C4-13,1NOV2017,EV0,0.8271641733523419
CTE,C4-16,1NOV2017,EV-2,0.7642509792091593
CTE,C4-16,1NOV2017,EV-4,0.6990662953185556
CTE,C4-16,1NOV2017,EV0,0.8861089788625551
CTE,C4-4,1NOV2017,EV-2,0.5464594871084245
CTE,C4-4,1NOV2017,EV-4,0.466750991344819
CTE,C4-4,1NOV2017,EV0,0.6866819736661187
CTE,C4-m,1NOV2017,EV-2,0.6883973861951312
CTE,C4-m,1NOV2017,EV-4,0.6481864530113817
CTE,C4-m,1NOV2017,EV0,0.8076673930819
CTE,C4-s1,1NOV2017,EV-2,0.638098277704607
CTE,C4-s1,1NOV2017,EV-4,0.5650030005338207
CTE,C4-s1,1NOV2017,EV0,0.7870886963507233
CTE,C4-s2,1NOV2017,EV-2,0.6759781652387185
CTE,C4-s2,1NOV2017,EV-4,0.5801946943351551
CTE,C4-s2,1NOV2017,EV0,0.8888542503663741
CTE,C4-s3,1NOV2017,EV-2,0.6229824079821107
CTE,C4-s3,1NOV2017,EV-4,0.5497366439506071
CTE,C4-s3,1NOV2017,EV0,0.7636665187280017
CTE,C4-s4,1NOV2017,EV-2,0.6685682352429565
CTE,C4-s4,1NOV2017,EV-4,0.6009415708624295
CTE,C4-s4,1NOV2017,EV0,0.7894209765371295
CTE,C4-s5,1NOV2017,EV-2,0.5699440775792163
CTE,C4-s5,1NOV2017,EV-4,0.5157203730716489
CTE,C4-s5,1NOV2017,EV0,0.7053318437624806
